MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2020-07-22 02:59:58,8,4.07,1,Free_feed,Pellet,Left,0,0,128,7.0,0,FED
2020-07-22 03:00:21,8,4.07,3,Free_feed,Pellet,Left,0,0,129,15.0,0,FED
2020-07-22 03:00:25,8,4.07,1,Free_feed,Pellet,Left,0,0,130,2.0,0,FED
2020-07-22 03:00:37,8,4.07,1,Free_feed,Pellet,Left,0,0,131,9.0,0,FED
2020-07-22 03:00:58,8,4.07,1,Free_feed,Pellet,Left,0,0,132,18.0,0,FED
2020-07-22 04:38:40,8,4.07,1,Free_feed,Pellet,Left,0,0,133,0.0,0,FED
2020-07-22 04:39:04,8,4.07,2,Free_feed,Pellet,Left,0,0,134,19.0,0,FED
2020-07-22 04:39:16,8,4.07,5,Free_feed,Pellet,Left,0,0,135,0.0,0,FED
2020-07-22 04:39:34,8,4.07,2,Free_feed,Pellet,Left,0,0,136,13.0,0,FED
2020-07-22 04:40:11,8,4.07,1,Free_feed,Pellet,Left,0,0,137,34.0,0,FED
2020-07-22 04:40:15,8,4.07,1,Free_feed,Pellet,Left,0,0,138,1.0,0,FED
2020-07-22 04:40:26,8,4.06,2,Free_feed,Pellet,Left,0,0,139,6.0,0,FED
2020-07-22 04:40:55,8,4.07,1,Free_feed,Pellet,Left,0,0,140,27.0,0,FED
2020-07-22 04:41:14,8,4.07,1,Free_feed,Pellet,Left,0,0,141,16.0,0,FED
2020-07-22 04:45:01,8,4.07,1,Free_feed,Pellet,Left,0,0,142,0.0,0,FED
2020-07-22 04:45:59,8,4.07,1,Free_feed,Pellet,Left,0,0,143,1.0,0,FED
2020-07-22 04:46:03,8,4.07,1,Free_feed,Pellet,Left,0,0,144,1.0,0,FED
2020-07-22 04:46:14,8,4.07,1,Free_feed,Pellet,Left,0,0,145,8.0,0,FED
2020-07-22 04:46:38,8,4.07,2,Free_feed,Pellet,Left,0,0,146,20.0,0,FED
2020-07-22 04:46:46,8,4.07,2,Free_feed,Pellet,Left,0,0,147,1.0,0,FED
2020-07-22 04:47:57,8,4.07,2,Free_feed,Pellet,Left,0,0,148,67.0,0,FED
2020-07-22 04:48:45,8,4.07,1,Free_feed,Pellet,Left,0,0,149,1.0,0,FED
2020-07-22 05:56:14,8,4.07,3,Free_feed,Pellet,Left,0,0,150,0.0,0,FED
2020-07-22 05:56:30,8,4.06,2,Free_feed,Pellet,Left,0,0,151,11.0,0,FED
2020-07-22 05:56:45,8,4.06,1,Free_feed,Pellet,Left,0,0,152,12.0,0,FED
2020-07-22 05:56:59,8,4.06,1,Free_feed,Pellet,Left,0,0,153,10.0,0,FED
2020-07-22 05:57:18,8,4.06,1,Free_feed,Pellet,Left,0,0,154,17.0,0,FED
2020-07-22 05:57:54,8,4.07,2,Free_feed,Pellet,Left,0,0,155,32.0,0,FED
2020-07-22 05:58:19,8,4.06,4,Free_feed,Pellet,Left,0,0,156,17.0,0,FED
2020-07-22 05:58:30,8,4.06,1,Free_feed,Pellet,Left,0,0,157,8.0,0,FED
2020-07-22 05:58:43,8,4.07,3,Free_feed,Pellet,Left,0,0,158,7.0,0,FED
2020-07-22 05:59:03,8,4.07,1,Free_feed,Pellet,Left,0,0,159,16.0,0,FED
2020-07-22 06:16:53,8,4.06,1,Free_feed,Pellet,Left,0,0,160,0.0,0,FED
2020-07-22 06:17:09,8,4.05,1,Free_feed,Pellet,Left,0,0,161,13.0,0,FED
2020-07-22 06:17:26,8,4.07,1,Free_feed,Pellet,Left,0,0,162,14.0,0,FED
2020-07-22 06:17:44,8,4.06,1,Free_feed,Pellet,Left,0,0,163,15.0,0,FED
2020-07-22 06:18:02,8,4.07,2,Free_feed,Pellet,Left,0,0,164,13.0,0,FED
2020-07-22 06:18:20,8,4.06,3,Free_feed,Pellet,Left,0,0,165,11.0,0,FED
2020-07-22 06:18:36,8,4.07,1,Free_feed,Pellet,Left,0,0,166,13.0,0,FED
2020-07-22 06:18:54,8,4.06,2,Free_feed,Pellet,Left,0,0,167,13.0,0,FED
